0.0005 0.0971663 -173.73 1.56074e+06 18374.3
0.0015 0.102607 8.874 1.66001e+06 18483.6
0.0025 0.102607 -8.874 1.66001e+06 18483.6
0.0035 0.0971663 173.73 1.56074e+06 18374.3
0.0045 0.0920052 300.384 1.47458e+06 18308.2
0.0055 0.0873917 403.961 1.39844e+06 18251.1
0.0065 0.0832548 495.869 1.32971e+06 18193.7
0.0075 0.0796355 577.539 1.26861e+06 18133.5
0.0085 0.0765185 649.487 1.21498e+06 18071.7
0.0095 0.0738464 710.623 1.16854e+06 18013.1
0.0105 0.0715926 760.792 1.12905e+06 17959.2
0.0115 0.0698579 800.655 1.09626e+06 17897.1
0.0125 0.0688406 830.455 1.06948e+06 17802.5
0.0135 0.0685447 851.108 1.04814e+06 17670.2
0.0145 0.0687289 863.553 1.03156e+06 17524.2
0.0155 0.0692775 868.344 1.01931e+06 17374.9
0.0165 0.0702509 866.99 1.01094e+06 17214.7
0.0175 0.0716787 860.617 1.00578e+06 17038.9
0.0185 0.0735783 850.375 1.0033e+06 16844.8
0.0195 0.0759523 837.654 1.00284e+06 16631
0.0205 0.078811 823.423 1.00419e+06 16397.8
0.0215 0.0821563 808.743 1.00696e+06 16145
0.0225 0.0859938 793.91 1.0107e+06 15871.5
0.0235 0.0903238 779.701 1.01532e+06 15577.8
0.0245 0.0951353 766.291 1.02034e+06 15261.8
0.0255 0.100395 754.13 1.02575e+06 14925.3
0.0265 0.106058 743.84 1.03116e+06 14568.3
0.0275 0.112102 735.036 1.03654e+06 14190.9
0.0285 0.118506 727.057 1.04198e+06 13793.2
0.0295 0.125247 719.69 1.04744e+06 13377.6
0.0305 0.1323 713.181 1.05265e+06 12946.1
0.0315 0.139673 706.972 1.05766e+06 12502.2
0.0325 0.146978 700.63 1.06208e+06 12072.7
0.0335 0.153844 694.5 1.0662e+06 11688
0.0345 0.160373 688.904 1.06982e+06 11341.4
0.0355 0.166674 683.724 1.07282e+06 11026
0.0365 0.172776 678.539 1.07524e+06 10740.1
0.0375 0.178596 673.306 1.07699e+06 10486
0.0385 0.184088 668.193 1.0781e+06 10263.9
0.0395 0.189258 663.221 1.07875e+06 10068.8
0.0405 0.194099 657.966 1.07872e+06 9898.58
0.0415 0.1986 651.502 1.07759e+06 9745.53
0.0425 0.202799 643.136 1.07545e+06 9606.83
0.0435 0.206856 634.497 1.07263e+06 9478.05
0.0445 0.210925 625.487 1.06892e+06 9352.84
0.0455 0.215037 615.548 1.06428e+06 9230
0.0465 0.219187 604.583 1.05862e+06 9109.22
0.0475 0.223368 592.56 1.05218e+06 8991.8
0.0485 0.227518 578.914 1.04442e+06 8875.7
0.0495 0.231572 562.716 1.03489e+06 8759.83
0.0505 0.2354 543.533 1.02326e+06 8644.9
0.0515 0.238907 520.287 1.00906e+06 8529.41
0.0525 0.241879 491.786 991620 8412.91
0.0535 0.244046 456.515 970217 8295.29
0.0545 0.245368 411.064 943761 8171.28
0.0555 0.245519 358.186 913165 8047.06
0.0565 0.246035 316.403 887503 7936.72
0.0575 0.248561 290.154 870221 7832.93
0.0585 0.253234 275.974 859745 7729.56
0.0595 0.259004 269.523 853268 7630.32
0.0605 0.264969 268.884 848622 7537.7
0.0615 0.271582 273.61 846262 7448.06
0.0625 0.279429 282.815 846561 7356.32
0.0635 0.28846 296.388 849150 7262.26
0.0645 0.298511 313.332 853499 7165.99
0.0655 0.309525 332.055 859111 7066
0.0665 0.321468 351.416 865517 6961.44
0.0675 0.334317 370.858 872404 6851.08
0.0685 0.348099 390.158 879619 6733.9
0.0695 0.362914 409.531 887263 6609.99
0.0705 0.37885 429.221 895517 6478.56
0.0715 0.395957 449.503 904675 6342.14
