0.0005 1.07428 -183.124 1.84253e+06 5147.57
0.0015 1.14552 -28.324 1.9946e+06 5217.6
0.0025 1.14552 28.324 1.9946e+06 5217.6
0.0035 1.07428 183.124 1.84253e+06 5147.57
0.0045 1.00302 311.227 1.6983e+06 5087.88
0.0055 0.936497 413.55 1.57541e+06 5054.94
0.0065 0.866114 510.372 1.45199e+06 5033.92
0.0075 0.791439 606.404 1.32964e+06 5034.92
0.0085 0.718016 700.497 1.21294e+06 5049.3
0.0095 0.641446 791.824 1.09558e+06 5086.08
0.0105 0.561735 883.581 989831 5209.45
0.0115 0.488344 967.344 902518 5411.21
0.0125 0.424202 1043.4 825890 5636.61
0.0135 0.374012 1105.24 760862 5824.69
0.0145 0.338028 1141.14 700256 5896.4
0.0155 0.304763 1081.22 601015 5667.04
0.0165 0.184996 266.611 268406 4364.45
0.0175 0.0771471 -1185.19 65993.4 2905.79
0.0185 0.076395 -1105.24 63259.3 2824.55
0.0195 0.0841342 -935.276 70061.1 2840.25
0.0205 0.0909554 -801.142 76240.3 2858.15
0.0215 0.0978227 -686.276 82648.4 2879.33
0.0225 0.10554 -581.413 89955.5 2902.9
0.0235 0.114025 -486.53 97966.5 2924.72
0.0245 0.123114 -401.781 106426 2941.9
0.0255 0.132909 -325.373 115318 2952.83
0.0265 0.143531 -255.437 124690 2957.56
0.0275 0.155049 -190.97 134531 2955.9
0.0285 0.167534 -131.304 144814 2947.37
0.0295 0.18109 -75.773 155541 2932.05
0.0305 0.195861 -23.846 166720 2909.61
0.0315 0.212005 25.1845 178274 2878.63
0.0325 0.22977 71.6346 190270 2839.3
0.0335 0.249422 115.924 202741 2791.33
0.0345 0.271338 158.267 215602 2733.08
0.0355 0.296032 198.716 229008 2664.69
0.0365 0.324132 237.38 243009 2585.79
0.0375 0.356447 274.252 257692 2496.27
0.0385 0.39398 309.278 273209 2396.6
0.0395 0.437972 342.474 289655 2287.37
0.0405 0.489963 374.002 307215 2169.78
0.0415 0.551876 404.043 326048 2045.15
0.0425 0.626225 432.742 346280 1914.76
0.0435 0.716011 460.538 368185 1780.97
0.0445 0.826544 487.721 392253 1643.86
0.0455 0.963178 513.701 419652 1509.4
0.0465 1.13602 544.952 450106 1372.7
0.0475 1.37403 566.411 482493 1216.69
0.0485 1.61363 559.168 497373 1067.99
0.0495 1.79598 538.101 495177 955.299
0.0505 1.9407 509.556 471114 841.153
0.0515 2.04184 470.516 420316 713.277
0.0525 2.0875 416.746 368635 611.907
0.0535 2.11169 377.375 339596 557.265
0.0545 2.19524 358.207 329127 519.523
0.0555 2.31489 347.889 324973 486.464
0.0565 2.41525 349.374 326063 467.786
0.0575 2.48309 352.089 331901 463.187
0.0585 2.51601 350.817 334613 460.851
0.0595 2.52684 345.605 332538 456.043
0.0605 2.51283 331.511 322838 445.192
0.0615 2.43403 302.9 298747 425.323
0.0625 2.22214 245.494 250349 390.408
0.0635 1.8456 160.04 185586 348.463
0.0645 1.52193 85.9113 141220 321.525
0.0655 1.36407 41.4397 119318 303.107
0.0665 1.29156 19.6567 109589 294.022
0.0675 1.25928 9.9863 105455 290.196
0.0685 1.24467 5.68487 103660 288.592
0.0695 1.23759 3.62653 102806 287.859
0.0705 1.23374 2.51158 102346 287.475
0.0715 1.23136 1.82556 102066 287.242
0.0725 1.22974 1.35916 101876 287.085
0.0735 1.22857 1.0221 101739 286.971
0.0745 1.2277 0.770837 101637 286.887
0.0755 1.22704 0.581017 101560 286.824
0.0765 1.22653 0.436984 101502 286.776
