0.0025 0.144122 1.01003 154612 3494.01
0.0035 0.144125 4.46867 154605 3493.84
0.0045 0.144162 7.60752 154627 3493.59
0.0055 0.144212 10.5523 154654 3493.18
0.0065 0.144283 13.3884 154686 3492.5
0.0075 0.144375 16.1505 154722 3491.52
0.0085 0.144494 18.8654 154764 3490.19
0.0095 0.144645 21.5238 154814 3488.44
0.0105 0.144829 24.1484 154869 3486.21
0.0115 0.145049 26.7292 154930 3483.49
0.0125 0.145305 29.277 154996 3480.24
0.0135 0.145601 31.8048 155072 3476.46
0.0145 0.145941 34.3179 155159 3472.12
0.0155 0.146324 36.7936 155241 3467.08
0.0165 0.146752 39.2064 155325 3461.34
0.0175 0.147229 41.5991 155416 3454.86
0.0185 0.14776 43.9762 155514 3447.63
0.0195 0.148347 46.356 155621 3439.62
0.0205 0.149001 48.7936 155743 3430.78
0.0215 0.149723 51.2818 155875 3421.09
0.0225 0.150477 53.6216 155989 3410.6
0.0235 0.151282 55.9146 156111 3399.38
0.0245 0.152162 58.3167 156245 3387.29
0.0255 0.153105 60.7629 156394 3374.47
0.0265 0.154111 63.2515 156565 3361.01
0.0275 0.155177 65.7308 156723 3346.51
0.0285 0.156293 68.1301 156879 3331.24
0.0295 0.157468 70.5267 157040 3315.18
0.0305 0.158742 73.1146 157225 3298.11
0.0315 0.16008 75.6937 157434 3280.44
0.0325 0.161499 78.3191 157624 3261.38
0.0335 0.162978 80.833 157833 3241.69
0.0345 0.164527 83.4047 158009 3220.63
0.0355 0.166174 85.9583 158239 3198.97
0.0365 0.167942 88.7854 158475 3175.86
0.0375 0.169769 91.4945 158701 3151.82
0.0385 0.171718 94.1012 158943 3126.43
0.0395 0.173759 96.7453 159158 3099.52
0.0405 0.175942 99.558 159416 3071.41
0.0415 0.178307 102.409 159703 3041.53
0.0425 0.180809 105.16 159968 3009.69
0.0435 0.183449 107.84 160212 2975.95
0.0445 0.186321 110.7 160509 2940.34
0.0455 0.18941 113.446 160804 2902.25
0.0465 0.19278 116.406 161136 2861.67
0.0475 0.196352 119 161412 2818.46
0.0485 0.200244 121.676 161700 2772.38
0.0495 0.204521 124.492 162032 2723.46
0.0505 0.209168 127.325 162367 2671.57
0.0515 0.214237 130.058 162740 2617.02
0.0525 0.219663 132.402 163054 2559.63
0.0535 0.225721 135.273 163424 2498.74
0.0545 0.232352 138.002 163868 2435.68
0.0555 0.23942 140.459 164231 2370.44
0.0565 0.247198 142.939 164623 2302.56
0.0575 0.25574 145.593 165080 2232.77
0.0585 0.264984 148.048 165537 2161.59
0.0595 0.275043 150.458 165991 2088.85
0.0605 0.286065 152.911 166492 2014.92
0.0615 0.298041 155.287 167002 1940.23
0.0625 0.311171 157.766 167567 1864.79
0.0635 0.325414 159.999 168104 1789.25
0.0645 0.340984 162.309 168690 1713.55
0.0655 0.358101 164.663 169311 1637.89
0.0665 0.376679 166.887 169948 1563.06
0.0675 0.396997 169.064 170604 1488.83
0.0685 0.419334 171.308 171304 1415.35
0.0695 0.443702 173.416 172023 1343.29
0.0705 0.470329 175.446 172757 1272.71
0.0715 0.499591 177.493 173553 1203.7
0.0725 0.531469 179.471 174354 1136.66
0.0735 0.566328 181.397 175130 1071.55
0.0745 0.604375 183.181 175955 1008.75
0.0755 0.645693 184.856 176768 948.648
0.0765 0.69033 186.287 177570 891.309
0.0775 0.73844 187.622 178366 836.982
0.0785 0.789782 188.659 179066 785.671
0.0795 0.844454 189.502 179724 737.468
0.0805 0.902119 190.051 180244 692.362
0.0815 0.962498 190.248 180640 650.338
0.0825 1.02523 190.156 180888 611.404
0.0835 1.09018 189.782 181017 575.359
0.0845 1.15745 189.167 181051 542.032
0.0855 1.22312 188.406 180981 512.734
0.0865 1.28263 187.774 180946 488.862
0.0875 1.33504 187.315 181018 469.839
0.0885 1.38082 187.099 181236 454.827
0.0895 1.42111 187.183 181673 442.998
0.0905 1.45702 187.627 182355 433.707
0.0915 1.48942 188.407 183309 426.479
0.0925 1.51897 189.518 184541 420.985
0.0935 1.54623 190.96 186039 416.924
0.0945 1.57182 192.738 187777 413.977
0.0955 1.59628 194.836 189732 411.886
0.0965 1.62007 197.244 191910 410.497
0.0975 1.64347 199.907 194295 409.667
0.0985 1.66671 202.787 196854 409.265
0.0995 1.68992 205.871 199552 409.198
0.1005 1.7132 209.142 202394 409.388
0.1015 1.73656 212.54 205355 409.775
0.1025 1.76014 216.072 208437 410.348
0.1035 1.78402 219.713 211625 411.067
0.1045 1.80824 223.465 214930 411.892
0.1055 1.83298 227.322 218359 412.792
0.1065 1.85835 231.264 221880 413.734
0.1075 1.88446 235.263 225509 414.687
0.1085 1.91158 239.332 229276 415.631
0.1095 1.93976 243.443 233173 416.539
0.1105 1.969 247.597 237175 417.385
0.1115 1.99947 251.823 241285 418.164
0.1125 2.03098 256.081 245484 418.852
0.1135 2.06376 260.422 249812 419.467
0.1145 2.09767 264.803 254244 420.007
0.1155 2.13266 269.222 258784 420.487
0.1165 2.16878 273.686 263455 420.94
0.1175 2.2058 278.17 268239 421.383
0.1185 2.24373 282.702 273163 421.855
0.1195 2.28231 287.253 278199 422.37
0.1205 2.32137 291.818 283341 422.949
0.1215 2.36102 296.434 288633 423.621
0.1225 2.40102 301.071 294045 424.382
0.1235 2.44136 305.732 299579 425.228
0.1245 2.48224 310.444 305262 426.16
0.1255 2.52371 315.198 311094 427.162
0.1265 2.56618 320.037 317125 428.234
0.1275 2.61001 325.005 323419 429.393
0.1285 2.65614 330.181 330091 430.635
0.1295 2.70651 335.954 337551 432.174
